Masayoshi Son,"Masayoshi Son (Japanese: 孫正義, Son Masayoshi, Korean: 손정의; RR: Son Jeong-ui, born 11 August 1957) is a Korean-Japanese billionaire technology entrepreneur, investor, and philanthropist. He is the founder and chief executive officer (CEO) of the Japanese holding company SoftBank, CEO of SoftBank Mobile and chairman of UK-based Arm Holdings.",https://upload.wikimedia.org/wikipedia/commons/a/a8/Masayoshi_Son_%28%E5%AD%AB%E6%AD%A3%E7%BE%A9%29_on_July_11%2C_2008.jpg,Business,76
Jorge Paulo Lemann,"Jorge Paulo Lemann (born August 26, 1939) is a Brazilian billionaire investment banker, and businessman with dual Brazilian and Swiss citizenship.  As of October 2019, Lemann was ranked 37th richest in the world by Forbes, with an estimated net worth of US$24.6 billion.",https://upload.wikimedia.org/wikipedia/commons/7/7e/Jorge_Paulo_Lemann_em_fevereiro_de_2012.png,Business,77
Martha Stewart,"Martha Helen Stewart (née Kostyra; Polish pronunciation: [kɔ'stɨra]; born August 3, 1941) is an American retail businesswoman, writer, television personality, and former model. As founder of Martha Stewart Living Omnimedia, she gained success through a variety of business ventures, encompassing publishing, broadcasting, merchandising and e-commerce.",https://upload.wikimedia.org/wikipedia/commons/b/b8/Martha_Stewart_by_Gage_Skidmore.jpg,Business,78
John Fredriksen,"John Fredriksen (born 10 May 1944) is a Norwegian-born Cypriot oil tanker and shipping billionaire businessman, who owns the world's largest oil tanker fleet. He has major interests in the offshore driller Seadrill, the fish farming company Mowi, the dry bulk company Golden Ocean Group, and the supply vessel company Deep Sea Supply.",https://upload.wikimedia.org/wikipedia/commons/7/70/Stelios_meeting1989.jpg,Business,79
Stephen King,"Stephen Edwin King (born September 21, 1947) is an American author of horror, supernatural fiction, suspense, crime, science-fiction, and fantasy novels. His books have sold more than 350 million copies, and many have been adapted into films, television series, miniseries, and comic books.",https://upload.wikimedia.org/wikipedia/commons/e/e3/Stephen_King%2C_Comicon.jpg,Books,80
Margaret Atwood,"Margaret Eleanor Atwood  (born November 18, 1939) is a Canadian poet, novelist, literary critic, essayist, inventor, teacher, and environmental activist. Since 1961, she has published 18 books of poetry, 18 novels, 11 books of non-fiction, nine collections of short fiction, eight children's books, and two graphic novels, as well as a number of small press editions of both poetry and fiction.",https://upload.wikimedia.org/wikipedia/commons/7/75/Margaret_Atwood_2015.jpg,Books,81
James Patterson,"James Brendan Patterson (born March 22, 1947) is an American author and philanthropist. Among his works are the Alex Cross, Michael Bennett, Women's Murder Club, Maximum Ride, Daniel X, NYPD Red, Witch and Wizard, and Private series, as well as many stand-alone thrillers, non-fiction and romance novels.",https://upload.wikimedia.org/wikipedia/commons/1/1d/James_Patterson.jpg,Books,82
Salman Rushdie,"Sir Ahmed Salman Rushdie  (born 19 June 1947) is a British Indian novelist and essayist. His second novel, Midnight's Children (1981), won the Booker Prize in 1981 and was deemed to be ""the best novel of all winners"" on two separate occasions, marking the 25th and the 40th anniversary of the prize.",https://upload.wikimedia.org/wikipedia/commons/3/3c/Hayfestival-2016-Salman-Rushdie-1-cu.jpg,Books,83
Chetan Bhagat,"Chetan Prakash Bhagat (born 22 April 1974) is a well known Indian author, columnist, Bollywood screenwriter, social media influencer and motivational speaker. He was included in Time magazine's list of World's 100 Most Influential People in 2010.Bhagat holds degrees in Mechanical engineering and MBA from prestigious Indian institutions like IIT & IIM respectively.",https://upload.wikimedia.org/wikipedia/commons/b/b1/Chetan_Bhagat.jpg,Books,84
Amitav Ghosh,"Amitav Ghosh (born 11 July 1956) is an Indian writer and the winner of the 54th Jnanpith award, best known for his work in English fiction.


== Life ==
Amitav Ghosh was born in Calcutta on 11 July 1956 and was educated at the all-boys boarding school The Doon School in Dehradun.",https://upload.wikimedia.org/wikipedia/commons/c/c0/Amitav_Ghosh_by_Gage_Skidmore.jpg,Books,85
Chitra Banerjee Divakaruni,"Chitra Banerjee Divakaruni (born Chitralekha Banerjee, July 29, 1956) is an Indian-American author, poet, and the Betty and Gene McDavid Professor of Writing at the University of Houston Creative Writing Program.
Her short story collection, Arranged Marriage won an American Book Award in 1996, and two of her novels (The Mistress of Spices and Sister of My Heart) as well as a short story The Word Love were adapted into films.",https://upload.wikimedia.org/wikipedia/commons/8/89/ChitraBanerjeeDivakaruni.JPG,Books,86
Dan Brown,"Daniel Gerhard Brown (born June 22, 1964) is an American author best known for his thriller novels, including the Robert Langdon novels Angels & Demons (2000), The Da Vinci Code (2003), The Lost Symbol (2009), Inferno (2013) and Origin (2017). His novels are treasure hunts that usually take place over a period of 24 hours.",https://upload.wikimedia.org/wikipedia/commons/8/8b/Dan_Brown_bookjacket_cropped.jpg,Books,87
Joyce Carol Oates,"Joyce Carol Oates (born June 16, 1938) is an American writer. Oates published her first book in 1963 and has since published 58 novels, as well as a number of plays and novellas, and many volumes of short stories, poetry, and nonfiction.",https://upload.wikimedia.org/wikipedia/commons/4/44/Joyce_carol_oates_2014.jpg,Books,88
Neil Gaiman,"Neil Richard MacKinnon Gaiman (; born Neil Richard Gaiman, 10 November 1960) is an English author of short fiction, novels, comic books, graphic novels, nonfiction, audio theatre, and films. His  works include the comic book series The Sandman and novels Stardust, American Gods, Coraline, and The Graveyard Book.",https://upload.wikimedia.org/wikipedia/commons/b/bc/Kyle-cassidy-neil-gaiman-April-2013.jpg,Books,89
